Date of Purchase,Company,Amount,Category,Parent Company,Place,company_id
15/Nov/2023,THE RAMCO CEMENTS LIMITED,"1,00,00,000",Cement,Others,,
15/Nov/2023,THE RAMCO CEMENTS LIMITED,"1,00,00,000",Cement,Others,,
15/Nov/2023,THE RAMCO CEMENTS LIMITED,"1,00,00,000",Cement,Others,,
15/Nov/2023,WARORA CHANDRAPUR BALLARPUR TOLLRO,"10,000.00",Others,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"1,00,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"10,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"10,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"10,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"1,00,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"1,00,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"10,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"10,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"1,00,00,000",Construction,Others,,
16/Nov/2023,CYGNUS POWER INFRA SERVICES PRIVATE,"1,00,00,000",Construction,Others,,
16/Nov/2023,DESAI TRADING CONSULTANTS PVT LTD,"1,00,00,000",Finance,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"10,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"10,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"1,00,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"10,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"10,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"1,00,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"10,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"1,00,00,000",Others,Others,,
16/Nov/2023,GOODLUCK INDIA LIMITED,"1,00,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"1,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"10,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"1,00,000",Others,Others,,
16/Nov/2023,HIMALAYAN ENDEAVOUR PVT LTD,"1,00,000",Others,Others,,
16/Nov/2023,MAITHRI LABORATORIES (PVT) LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MAITHRI LABORATORIES (PVT) LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN LABORATORIES PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN ORGANICS PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN ORGANICS PVT LTD,"1,00,00,000",pharmaceutical,MSN,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MSN PHARMACHEM PVT LTD,"1,00,00,000",pharmaceutical,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"10,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"10,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"10,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"10,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"1,00,00,000",Construction,Others,,
16/Nov/2023,MY HOME INFRASTRUCTURES PVT LTD MY,"10,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SAFAL GOYAL REALTY LLP,"1,00,00,000",Construction,Others,,
16/Nov/2023,SASMAL INFRASTRUCTURE PRIVATE LIMITED,"1,00,00,000",Construction,Others,,
